Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
2,29,2012-10-12,5758.86,False,A,202307,60.97,3.601,2145.5,,33.31,586.83,10421.01,223.0154263,6.17
2,29,2012-10-19,6239.78,False,A,202307,68.08,3.594,4461.89,,1.14,1579.67,2642.29,223.0598077,6.17
2,29,2012-10-26,5563.13,False,A,202307,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17
2,30,2010-02-05,6916.0,False,A,202307,40.19,2.572,,,,,,210.7526053,8.324
2,30,2010-02-12,6753.0,True,A,202307,38.49,2.548,,,,,,210.8979935,8.324
2,30,2010-02-19,7222.46,False,A,202307,39.69,2.514,,,,,,210.9451605,8.324
2,30,2010-02-26,5990.5,False,A,202307,46.1,2.561,,,,,,210.9759573,8.324
2,30,2010-03-05,6943.0,False,A,202307,47.17,2.625,,,,,,211.0067542,8.324
2,30,2010-03-12,5426.0,False,A,202307,57.56,2.667,,,,,,211.037551,8.324
2,30,2010-03-19,4662.5,False,A,202307,54.52,2.72,,,,,,210.8733316,8.324
2,30,2010-03-26,4584.12,False,A,202307,51.26,2.732,,,,,,210.6766095,8.324
2,30,2010-04-02,6021.38,False,A,202307,63.27,2.719,,,,,,210.4798874,8.2
2,30,2010-04-09,6369.49,False,A,202307,65.41,2.77,,,,,,210.2831653,8.2
2,30,2010-04-16,6447.46,False,A,202307,68.07,2.808,,,,,,210.1495463,8.2
2,30,2010-04-23,5275.48,False,A,202307,65.11,2.795,,,,,,210.1000648,8.2
2,30,2010-04-30,6086.14,False,A,202307,66.98,2.78,,,,,,210.0505833,8.2
2,30,2010-05-07,6976.89,False,A,202307,71.28,2.835,,,,,,210.0011018,8.2
2,30,2010-05-14,6431.2,False,A,202307,73.31,2.854,,,,,,209.9984585,8.2
2,30,2010-05-21,6427.46,False,A,202307,74.83,2.826,,,,,,210.2768443,8.2
2,30,2010-05-28,6598.13,False,A,202307,81.13,2.759,,,,,,210.5552301,8.2
2,30,2010-06-04,6599.96,False,A,202307,81.81,2.705,,,,,,210.833616,8.2
2,30,2010-06-11,7198.57,False,A,202307,83.4,2.668,,,,,,211.1120018,8.2
2,30,2010-06-18,6558.09,False,A,202307,85.81,2.637,,,,,,211.1096543,8.2
2,30,2010-06-25,5361.66,False,A,202307,86.26,2.653,,,,,,210.9950134,8.2
2,30,2010-07-02,6359.02,False,A,202307,82.74,2.669,,,,,,210.8803726,8.099
2,30,2010-07-09,5738.14,False,A,202307,82.59,2.642,,,,,,210.7657317,8.099
2,30,2010-07-16,6338.46,False,A,202307,85.32,2.623,,,,,,210.7577954,8.099
2,30,2010-07-23,6749.54,False,A,202307,87.66,2.608,,,,,,210.8921319,8.099
2,30,2010-07-30,5803.08,False,A,202307,83.49,2.64,,,,,,211.0264684,8.099
2,30,2010-08-06,6340.68,False,A,202307,89.53,2.627,,,,,,211.1608049,8.099
2,30,2010-08-13,6406.62,False,A,202307,89.05,2.692,,,,,,211.2951413,8.099
2,30,2010-08-20,7348.44,False,A,202307,88.7,2.664,,,,,,211.2596586,8.099
2,30,2010-08-27,7495.98,False,A,202307,87.12,2.619,,,,,,211.2241759,8.099
2,30,2010-09-03,4971.12,False,A,202307,81.83,2.577,,,,,,211.1886931,8.099
2,30,2010-09-10,4848.94,True,A,202307,79.09,2.565,,,,,,211.1532104,8.099
2,30,2010-09-17,5200.78,False,A,202307,82.05,2.582,,,,,,211.1806415,8.099
2,30,2010-09-24,4883.06,False,A,202307,81.79,2.624,,,,,,211.2552578,8.099
2,30,2010-10-01,5038.1,False,A,202307,69.24,2.603,,,,,,211.3298742,8.163
2,30,2010-10-08,4648.72,False,A,202307,63.19,2.633,,,,,,211.4044906,8.163
2,30,2010-10-15,5018.38,False,A,202307,65.8,2.72,,,,,,211.4713286,8.163
2,30,2010-10-22,4223.54,False,A,202307,68.5,2.725,,,,,,211.5187208,8.163
2,30,2010-10-29,5305.72,False,A,202307,66.24,2.716,,,,,,211.5661131,8.163
2,30,2010-11-05,5095.92,False,A,202307,57.85,2.689,,,,,,211.6135053,8.163
2,30,2010-11-12,4715.8,False,A,202307,59.69,2.728,,,,,,211.6608975,8.163
2,30,2010-11-19,4038.6,False,A,202307,50.81,2.771,,,,,,211.5470304,8.163
2,30,2010-11-26,4252.72,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,30,2010-12-03,3040.18,False,A,202307,49.33,2.708,,,,,,211.265543,8.163
2,30,2010-12-10,4803.98,False,A,202307,45.5,2.843,,,,,,211.1247993,8.163
2,30,2010-12-17,4477.22,False,A,202307,47.55,2.869,,,,,,211.0645458,8.163
2,30,2010-12-24,5837.68,False,A,202307,49.97,2.886,,,,,,211.0646599,8.163
2,30,2010-12-31,4549.18,True,A,202307,47.3,2.943,,,,,,211.064774,8.163
2,30,2011-01-07,4711.56,False,A,202307,44.69,2.976,,,,,,211.0648881,8.028
2,30,2011-01-14,3192.8,False,A,202307,33.02,2.983,,,,,,211.1176713,8.028
2,30,2011-01-21,4156.76,False,A,202307,41.4,3.016,,,,,,211.4864691,8.028
2,30,2011-01-28,4956.84,False,A,202307,42.83,3.01,,,,,,211.8552668,8.028
2,30,2011-02-04,4784.18,False,A,202307,38.25,2.989,,,,,,212.2240646,8.028
2,30,2011-02-11,6788.78,True,A,202307,33.19,3.022,,,,,,212.5928624,8.028
2,30,2011-02-18,7558.68,False,A,202307,57.83,3.045,,,,,,212.9033115,8.028
2,30,2011-02-25,6614.64,False,A,202307,60.8,3.065,,,,,,213.190421,8.028
2,30,2011-03-04,6864.2,False,A,202307,57.77,3.288,,,,,,213.4775305,8.028
2,30,2011-03-11,6259.98,False,A,202307,52.7,3.459,,,,,,213.7646401,8.028
2,30,2011-03-18,6250.3,False,A,202307,62.32,3.488,,,,,,214.0156238,8.028
2,30,2011-03-25,5034.34,False,A,202307,69.42,3.473,,,,,,214.2521573,8.028
2,30,2011-04-01,5467.08,False,A,202307,55.43,3.524,,,,,,214.4886908,7.931
2,30,2011-04-08,4789.64,False,A,202307,67.0,3.622,,,,,,214.7252242,7.931
2,30,2011-04-15,5017.68,False,A,202307,69.48,3.743,,,,,,214.9420631,7.931
2,30,2011-04-22,4261.18,False,A,202307,69.39,3.807,,,,,,215.1096657,7.931
2,30,2011-04-29,4602.22,False,A,202307,69.21,3.81,,,,,,215.2772683,7.931
2,30,2011-05-06,4575.64,False,A,202307,61.48,3.906,,,,,,215.4448709,7.931
2,30,2011-05-13,5007.12,False,A,202307,74.61,3.899,,,,,,215.6124735,7.931
2,30,2011-05-20,4502.62,False,A,202307,67.14,3.907,,,,,,215.3834778,7.931
2,30,2011-05-27,5668.4,False,A,202307,76.42,3.786,,,,,,215.1544822,7.931
2,30,2011-06-03,5699.4,False,A,202307,83.07,3.699,,,,,,214.9254865,7.931
2,30,2011-06-10,5385.08,False,A,202307,83.4,3.648,,,,,,214.6964908,7.931
2,30,2011-06-17,5228.52,False,A,202307,86.53,3.637,,,,,,214.6513538,7.931
2,30,2011-06-24,5796.12,False,A,202307,85.17,3.594,,,,,,214.7441108,7.931
2,30,2011-07-01,5251.54,False,A,202307,85.69,3.524,,,,,,214.8368678,7.852
2,30,2011-07-08,4241.2,False,A,202307,87.7,3.48,,,,,,214.9296249,7.852
2,30,2011-07-15,3967.68,False,A,202307,89.83,3.575,,,,,,215.0134426,7.852
2,30,2011-07-22,5137.06,False,A,202307,89.34,3.651,,,,,,215.0749122,7.852
2,30,2011-07-29,4943.56,False,A,202307,90.07,3.682,,,,,,215.1363819,7.852
2,30,2011-08-05,5090.78,False,A,202307,93.34,3.684,,,,,,215.1978515,7.852
2,30,2011-08-12,4723.06,False,A,202307,91.58,3.638,,,,,,215.2593211,7.852
2,30,2011-08-19,5236.64,False,A,202307,89.86,3.554,,,,,,215.3229307,7.852
2,30,2011-08-26,5943.24,False,A,202307,90.45,3.523,,,,,,215.386897,7.852
2,30,2011-09-02,4150.58,False,A,202307,89.64,3.533,,,,,,215.4508632,7.852
2,30,2011-09-09,3844.28,True,A,202307,77.97,3.546,,,,,,215.5148295,7.852
2,30,2011-09-16,3954.26,False,A,202307,78.85,3.526,,,,,,215.6944378,7.852
2,30,2011-09-23,4248.3,False,A,202307,75.58,3.467,,,,,,216.0282356,7.852
2,30,2011-09-30,3855.22,False,A,202307,78.14,3.355,,,,,,216.3620333,7.852
2,30,2011-10-07,4067.22,False,A,202307,69.92,3.285,,,,,,216.6958311,7.441
2,30,2011-10-14,3890.67,False,A,202307,71.67,3.274,,,,,,217.0048261,7.441
2,30,2011-10-21,3666.76,False,A,202307,64.53,3.353,,,,,,217.1650042,7.441
2,30,2011-10-28,4003.14,False,A,202307,65.87,3.372,,,,,,217.3251824,7.441
2,30,2011-11-04,3218.66,False,A,202307,55.53,3.332,,,,,,217.4853605,7.441
2,30,2011-11-11,4059.98,False,A,202307,59.33,3.297,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441
2,30,2011-11-18,3632.94,False,A,202307,62.01,3.308,6490.92,1217.76,152.12,873.82,7656.42,217.8670218,7.441
2,30,2011-11-25,3785.8,True,A,202307,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441
2,30,2011-12-02,2954.18,False,A,202307,48.74,3.172,8010.99,83.47,1897.27,4444.0,28238.93,218.3590319,7.441
2,30,2011-12-09,3510.07,False,A,202307,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441
2,30,2011-12-16,3625.52,False,A,202307,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441
2,30,2011-12-23,4617.33,False,A,202307,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441
2,30,2011-12-30,3698.96,True,A,202307,44.57,3.129,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441
2,30,2012-01-06,3424.44,False,A,202307,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057
2,30,2012-01-13,3215.58,False,A,202307,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.5328198,7.057
2,30,2012-01-20,3327.42,False,A,202307,51.7,3.268,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057
2,30,2012-01-27,3680.4,False,A,202307,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057
2,30,2012-02-03,4907.38,False,A,202307,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,7.057
2,30,2012-02-10,6147.64,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,7.057
2,30,2012-02-17,4742.86,False,A,202307,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,7.057
2,30,2012-02-24,5207.0,False,A,202307,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,7.057
2,30,2012-03-02,4895.32,False,A,202307,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057
2,30,2012-03-09,4601.15,False,A,202307,57.11,3.669,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057
2,30,2012-03-16,5204.5,False,A,202307,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.8498468,7.057
2,30,2012-03-23,3828.62,False,A,202307,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057
2,30,2012-03-30,5074.98,False,A,202307,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057
2,30,2012-04-06,4878.73,False,A,202307,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891
2,30,2012-04-13,4295.54,False,A,202307,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.1484028,6.891
2,30,2012-04-20,4874.78,False,A,202307,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891
2,30,2012-04-27,3993.04,False,A,202307,67.2,3.814,3076.68,,38.32,108.71,2708.9,221.255812,6.891
2,30,2012-05-04,5119.1,False,A,202307,76.73,3.749,23731.47,,78.09,7931.42,4443.52,221.3095166,6.891
2,30,2012-05-11,4802.32,False,A,202307,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.3632212,6.891
2,30,2012-05-18,4767.46,False,A,202307,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891
2,30,2012-05-25,4516.12,False,A,202307,78.19,3.561,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891
2,30,2012-06-01,4143.94,False,A,202307,78.38,3.501,13091.33,21.0,245.37,2993.15,5521.72,221.3852748,6.891
2,30,2012-06-08,4726.76,False,A,202307,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,6.891
2,30,2012-06-15,5125.7,False,A,202307,80.56,3.393,8573.41,195.0,0.19,4455.38,5288.61,221.4009901,6.891
2,30,2012-06-22,5301.21,False,A,202307,81.04,3.346,12126.02,314.0,60.99,6058.6,36430.33,221.4411622,6.891
2,30,2012-06-29,4257.68,False,A,202307,86.32,3.286,8495.34,275.8,,1935.16,5686.13,221.4813343,6.891
2,30,2012-07-06,4640.24,False,A,202307,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,6.565
2,30,2012-07-13,4304.14,False,A,202307,80.17,3.256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565
2,30,2012-07-20,4692.12,False,A,202307,83.23,3.311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565
2,30,2012-07-27,4643.57,False,A,202307,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565
2,30,2012-08-03,3775.38,False,A,202307,90.22,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.5869799,6.565
2,30,2012-08-10,4691.62,False,A,202307,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565
2,30,2012-08-17,5211.58,False,A,202307,84.79,3.571,4774.16,330.78,10.53,4253.28,4927.26,221.6751459,6.565
2,30,2012-08-24,5634.34,False,A,202307,76.91,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.8083518,6.565
2,30,2012-08-31,4510.6,False,A,202307,82.64,3.638,17500.26,73.22,21.38,12878.62,4756.5,221.9415576,6.565
2,30,2012-09-07,4531.46,True,A,202307,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565
2,30,2012-09-14,3377.26,False,A,202307,75.88,3.717,8325.93,,37.32,1808.69,9314.55,222.2174395,6.565
2,30,2012-09-21,4357.42,False,A,202307,71.09,3.721,6707.94,3.82,15.55,1001.42,7607.94,222.4169362,6.565
2,30,2012-09-28,3307.9,False,A,202307,79.45,3.666,7106.05,1.91,1.65,1549.1,3946.03,222.6164329,6.565
2,30,2012-10-05,3697.52,False,A,202307,70.27,3.617,6037.76,,10.04,3027.37,3853.4,222.8159296,6.17
2,30,2012-10-12,3085.98,False,A,202307,60.97,3.601,2145.5,,33.31,586.83,10421.01,223.0154263,6.17
2,30,2012-10-19,4043.06,False,A,202307,68.08,3.594,4461.89,,1.14,1579.67,2642.29,223.0598077,6.17
2,30,2012-10-26,3869.88,False,A,202307,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17
2,31,2010-02-05,3840.21,False,A,202307,40.19,2.572,,,,,,210.7526053,8.324
2,31,2010-02-12,3487.96,True,A,202307,38.49,2.548,,,,,,210.8979935,8.324
2,31,2010-02-19,4092.52,False,A,202307,39.69,2.514,,,,,,210.9451605,8.324
2,31,2010-02-26,3379.42,False,A,202307,46.1,2.561,,,,,,210.9759573,8.324
2,31,2010-03-05,3914.96,False,A,202307,47.17,2.625,,,,,,211.0067542,8.324
2,31,2010-03-12,3299.84,False,A,202307,57.56,2.667,,,,,,211.037551,8.324
2,31,2010-03-19,2781.44,False,A,202307,54.52,2.72,,,,,,210.8733316,8.324
2,31,2010-03-26,2586.94,False,A,202307,51.26,2.732,,,,,,210.6766095,8.324
2,31,2010-04-02,2617.38,False,A,202307,63.27,2.719,,,,,,210.4798874,8.2
2,31,2010-04-09,2756.42,False,A,202307,65.41,2.77,,,,,,210.2831653,8.2
2,31,2010-04-16,2846.84,False,A,202307,68.07,2.808,,,,,,210.1495463,8.2
2,31,2010-04-23,2416.54,False,A,202307,65.11,2.795,,,,,,210.1000648,8.2
2,31,2010-04-30,2424.5,False,A,202307,66.98,2.78,,,,,,210.0505833,8.2
2,31,2010-05-07,2786.7,False,A,202307,71.28,2.835,,,,,,210.0011018,8.2
2,31,2010-05-14,2827.06,False,A,202307,73.31,2.854,,,,,,209.9984585,8.2
2,31,2010-05-21,2921.18,False,A,202307,74.83,2.826,,,,,,210.2768443,8.2
2,31,2010-05-28,2554.52,False,A,202307,81.13,2.759,,,,,,210.5552301,8.2
2,31,2010-06-04,2883.84,False,A,202307,81.81,2.705,,,,,,210.833616,8.2
2,31,2010-06-11,3287.29,False,A,202307,83.4,2.668,,,,,,211.1120018,8.2
2,31,2010-06-18,2351.46,False,A,202307,85.81,2.637,,,,,,211.1096543,8.2
2,31,2010-06-25,2460.44,False,A,202307,86.26,2.653,,,,,,210.9950134,8.2
2,31,2010-07-02,2747.52,False,A,202307,82.74,2.669,,,,,,210.8803726,8.099
2,31,2010-07-09,3033.08,False,A,202307,82.59,2.642,,,,,,210.7657317,8.099
2,31,2010-07-16,2746.42,False,A,202307,85.32,2.623,,,,,,210.7577954,8.099
2,31,2010-07-23,3449.32,False,A,202307,87.66,2.608,,,,,,210.8921319,8.099
2,31,2010-07-30,4361.75,False,A,202307,83.49,2.64,,,,,,211.0264684,8.099
2,31,2010-08-06,6157.03,False,A,202307,89.53,2.627,,,,,,211.1608049,8.099
2,31,2010-08-13,7406.21,False,A,202307,89.05,2.692,,,,,,211.2951413,8.099
2,31,2010-08-20,11136.8,False,A,202307,88.7,2.664,,,,,,211.2596586,8.099
2,31,2010-08-27,11830.25,False,A,202307,87.12,2.619,,,,,,211.2241759,8.099
2,31,2010-09-03,3926.13,False,A,202307,81.83,2.577,,,,,,211.1886931,8.099
2,31,2010-09-10,4095.91,True,A,202307,79.09,2.565,,,,,,211.1532104,8.099
2,31,2010-09-17,3090.72,False,A,202307,82.05,2.582,,,,,,211.1806415,8.099
2,31,2010-09-24,3373.83,False,A,202307,81.79,2.624,,,,,,211.2552578,8.099
2,31,2010-10-01,3549.84,False,A,202307,69.24,2.603,,,,,,211.3298742,8.163
2,31,2010-10-08,3293.13,False,A,202307,63.19,2.633,,,,,,211.4044906,8.163
2,31,2010-10-15,2977.55,False,A,202307,65.8,2.72,,,,,,211.4713286,8.163
2,31,2010-10-22,2765.5,False,A,202307,68.5,2.725,,,,,,211.5187208,8.163
2,31,2010-10-29,3811.36,False,A,202307,66.24,2.716,,,,,,211.5661131,8.163
2,31,2010-11-05,4172.56,False,A,202307,57.85,2.689,,,,,,211.6135053,8.163
2,31,2010-11-12,3310.57,False,A,202307,59.69,2.728,,,,,,211.6608975,8.163
2,31,2010-11-19,3820.01,False,A,202307,50.81,2.771,,,,,,211.5470304,8.163
2,31,2010-11-26,4706.62,True,A,202307,62.98,2.735,,,,,,211.4062867,8.163
2,31,2010-12-03,5152.38,False,A,202307,49.33,2.708,,,,,,211.265543,8.163
2,31,2010-12-10,6700.68,False,A,202307,45.5,2.843,,,,,,211.1247993,8.163
2,31,2010-12-17,8239.3,False,A,202307,47.55,2.869,,,,,,211.0645458,8.163
2,31,2010-12-24,10637.66,False,A,202307,49.97,2.886,,,,,,211.0646599,8.163
2,31,2010-12-31,3302.96,True,A,202307,47.3,2.943,,,,,,211.064774,8.163
2,31,2011-01-07,3489.46,False,A,202307,44.69,2.976,,,,,,211.0648881,8.028
2,31,2011-01-14,4958.98,False,A,202307,33.02,2.983,,,,,,211.1176713,8.028
2,31,2011-01-21,3943.34,False,A,202307,41.4,3.016,,,,,,211.4864691,8.028
2,31,2011-01-28,2921.0,False,A,202307,42.83,3.01,,,,,,211.8552668,8.028
2,31,2011-02-04,3711.65,False,A,202307,38.25,2.989,,,,,,212.2240646,8.028
2,31,2011-02-11,3365.68,True,A,202307,33.19,3.022,,,,,,212.5928624,8.028
2,31,2011-02-18,3729.86,False,A,202307,57.83,3.045,,,,,,212.9033115,8.028
2,31,2011-02-25,3238.1,False,A,202307,60.8,3.065,,,,,,213.190421,8.028
2,31,2011-03-04,3614.5,False,A,202307,57.77,3.288,,,,,,213.4775305,8.028
2,31,2011-03-11,3789.33,False,A,202307,52.7,3.459,,,,,,213.7646401,8.028
2,31,2011-03-18,2888.53,False,A,202307,62.32,3.488,,,,,,214.0156238,8.028
2,31,2011-03-25,2881.77,False,A,202307,69.42,3.473,,,,,,214.2521573,8.028
2,31,2011-04-01,3080.88,False,A,202307,55.43,3.524,,,,,,214.4886908,7.931
2,31,2011-04-08,2853.6,False,A,202307,67.0,3.622,,,,,,214.7252242,7.931
2,31,2011-04-15,2605.24,False,A,202307,69.48,3.743,,,,,,214.9420631,7.931
2,31,2011-04-22,2771.62,False,A,202307,69.39,3.807,,,,,,215.1096657,7.931
2,31,2011-04-29,3091.02,False,A,202307,69.21,3.81,,,,,,215.2772683,7.931
2,31,2011-05-06,4059.26,False,A,202307,61.48,3.906,,,,,,215.4448709,7.931
2,31,2011-05-13,3458.68,False,A,202307,74.61,3.899,,,,,,215.6124735,7.931
2,31,2011-05-20,3094.8,False,A,202307,67.14,3.907,,,,,,215.3834778,7.931
2,31,2011-05-27,2654.96,False,A,202307,76.42,3.786,,,,,,215.1544822,7.931
2,31,2011-06-03,2835.28,False,A,202307,83.07,3.699,,,,,,214.9254865,7.931
2,31,2011-06-10,3149.51,False,A,202307,83.4,3.648,,,,,,214.6964908,7.931
2,31,2011-06-17,3022.09,False,A,202307,86.53,3.637,,,,,,214.6513538,7.931
2,31,2011-06-24,2583.05,False,A,202307,85.17,3.594,,,,,,214.7441108,7.931
2,31,2011-07-01,2698.66,False,A,202307,85.69,3.524,,,,,,214.8368678,7.852
2,31,2011-07-08,2925.76,False,A,202307,87.7,3.48,,,,,,214.9296249,7.852
2,31,2011-07-15,4068.0,False,A,202307,89.83,3.575,,,,,,215.0134426,7.852
2,31,2011-07-22,3922.05,False,A,202307,89.34,3.651,,,,,,215.0749122,7.852
2,31,2011-07-29,4525.51,False,A,202307,90.07,3.682,,,,,,215.1363819,7.852
2,31,2011-08-05,6467.78,False,A,202307,93.34,3.684,,,,,,215.1978515,7.852
2,31,2011-08-12,7070.5,False,A,202307,91.58,3.638,,,,,,215.2593211,7.852
2,31,2011-08-19,10480.64,False,A,202307,89.86,3.554,,,,,,215.3229307,7.852
2,31,2011-08-26,10301.51,False,A,202307,90.45,3.523,,,,,,215.386897,7.852
2,31,2011-09-02,3030.53,False,A,202307,89.64,3.533,,,,,,215.4508632,7.852
2,31,2011-09-09,2456.79,True,A,202307,77.97,3.546,,,,,,215.5148295,7.852
2,31,2011-09-16,2168.81,False,A,202307,78.85,3.526,,,,,,215.6944378,7.852
2,31,2011-09-23,2398.38,False,A,202307,75.58,3.467,,,,,,216.0282356,7.852
2,31,2011-09-30,2897.96,False,A,202307,78.14,3.355,,,,,,216.3620333,7.852
2,31,2011-10-07,2624.67,False,A,202307,69.92,3.285,,,,,,216.6958311,7.441
2,31,2011-10-14,2859.58,False,A,202307,71.67,3.274,,,,,,217.0048261,7.441
2,31,2011-10-21,2697.74,False,A,202307,64.53,3.353,,,,,,217.1650042,7.441
2,31,2011-10-28,3080.05,False,A,202307,65.87,3.372,,,,,,217.3251824,7.441
2,31,2011-11-04,3613.96,False,A,202307,55.53,3.332,,,,,,217.4853605,7.441
2,31,2011-11-11,3681.61,False,A,202307,59.33,3.297,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441
2,31,2011-11-18,3485.31,False,A,202307,62.01,3.308,6490.92,1217.76,152.12,873.82,7656.42,217.8670218,7.441
2,31,2011-11-25,3363.26,True,A,202307,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441
2,31,2011-12-02,5391.39,False,A,202307,48.74,3.172,8010.99,83.47,1897.27,4444.0,28238.93,218.3590319,7.441
2,31,2011-12-09,8858.68,False,A,202307,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441
2,31,2011-12-16,7662.56,False,A,202307,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441
2,31,2011-12-23,9667.63,False,A,202307,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441
2,31,2011-12-30,3223.88,True,A,202307,44.57,3.129,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441
2,31,2012-01-06,2651.52,False,A,202307,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057
2,31,2012-01-13,2693.57,False,A,202307,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.5328198,7.057
2,31,2012-01-20,2954.07,False,A,202307,51.7,3.268,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057
2,31,2012-01-27,3095.22,False,A,202307,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057
2,31,2012-02-03,3455.59,False,A,202307,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,7.057
2,31,2012-02-10,3578.28,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,7.057
2,31,2012-02-17,3700.35,False,A,202307,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,7.057
2,31,2012-02-24,3760.23,False,A,202307,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,7.057
2,31,2012-03-02,3195.08,False,A,202307,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057
2,31,2012-03-09,3654.38,False,A,202307,57.11,3.669,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057
2,31,2012-03-16,3266.96,False,A,202307,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.8498468,7.057
2,31,2012-03-23,3076.88,False,A,202307,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057
2,31,2012-03-30,2372.0,False,A,202307,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057
2,31,2012-04-06,3042.96,False,A,202307,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891
2,31,2012-04-13,2465.94,False,A,202307,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.1484028,6.891
2,31,2012-04-20,2738.09,False,A,202307,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891
2,31,2012-04-27,2227.74,False,A,202307,67.2,3.814,3076.68,,38.32,108.71,2708.9,221.255812,6.891
2,31,2012-05-04,2545.62,False,A,202307,76.73,3.749,23731.47,,78.09,7931.42,4443.52,221.3095166,6.891
2,31,2012-05-11,2657.86,False,A,202307,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.3632212,6.891
2,31,2012-05-18,2584.21,False,A,202307,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891
2,31,2012-05-25,2615.57,False,A,202307,78.19,3.561,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891
2,31,2012-06-01,2529.77,False,A,202307,78.38,3.501,13091.33,21.0,245.37,2993.15,5521.72,221.3852748,6.891
2,31,2012-06-08,3003.8,False,A,202307,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,6.891
2,31,2012-06-15,2612.94,False,A,202307,80.56,3.393,8573.41,195.0,0.19,4455.38,5288.61,221.4009901,6.891
